_key,No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
3171,3171,XT,iShares Exponential Technologies ETF,Financial,Exchange Traded Fund,USA,-,-,62.80,-0.92%,"130,320"
3172,3172,XPDIU,Power & Digital Infrastructure Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.27,-0.10%,"75,671"
3173,3173,XOMAO,XOMA Corporation,Healthcare,Biotechnology,USA,-,-,24.95,-0.24%,"39,772"
3174,3174,WOOD,iShares Global Timber & Forestry ETF,Financial,Exchange Traded Fund,USA,-,-,88.05,0.11%,"26,061"
3175,3175,WCLD,WisdomTree Cloud Computing Fund,Financial,Exchange Traded Fund,USA,-,-,56.81,-1.88%,"333,041"
3176,3176,WCBR,WisdomTree Cybersecurity Fund,Financial,Exchange Traded Fund,USA,-,-,25.40,-1.51%,"10,811"
3177,3177,WBND,Western Asset Total Return ETF,Financial,Exchange Traded Fund,USA,-,-,27.36,0.16%,"22,358"
3178,3178,WAVE,Eco Wave Power Global AB (publ),Utilities,Utilities - Independent Power Producers,Sweden,-,-,8.57,-7.15%,"33,427"
3179,3179,WALDU,Waldencast Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.37,0.68%,500
3180,3180,VYMI,Vanguard International High Dividend Yield Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,67.30,-0.24%,"195,461"
3181,3181,VXUS,Vanguard Total International Stock Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,64.23,-0.88%,"4,219,764"
3182,3182,VWOB,Vanguard Emerging Markets Government Bond Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,79.51,-0.38%,"145,996"
3183,3183,VTWV,Vanguard Russell 2000 Value Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,138.37,-0.69%,"42,160"
3184,3184,VTWO,Vanguard Russell 2000 Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,87.85,-1.18%,"547,461"
3185,3185,VTWG,Vanguard Russell 2000 Growth Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,214.56,-1.42%,"12,681"
3186,3186,VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund ETF,Financial,Exchange Traded Fund,USA,-,-,52.51,-0.04%,"1,963,174"
3187,3187,VTHR,Vanguard Russell 3000 Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,202.32,-0.55%,"23,245"
3188,3188,VTC,Vanguard Total Corporate Bond ETF ETF Shares,Financial,Exchange Traded Fund,USA,-,-,92.95,0.33%,"27,546"
3189,3189,VTAQU,Ventoux CCM Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.73,0.00%,0
3190,3190,VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,Financial,Exchange Traded Fund,USA,-,-,39.31,-0.37%,237
3191,3191,VSDA,VictoryShares Dividend Accelerator ETF,Financial,Exchange Traded Fund,USA,-,-,45.40,0.17%,"11,791"
3192,3192,VRIG,Invesco Variable Rate Investment Grade ETF,Financial,Exchange Traded Fund,USA,-,-,25.09,0.00%,"36,170"
3193,3193,VPN,Global X Data Center REITs & Digital Infrastructure ETF,Financial,Exchange Traded Fund,USA,-,-,17.17,-0.67%,"8,708"
3194,3194,VPCBU,VPC Impact Acquisition Holdings II,Financial,Shell Companies,Cayman Islands,-,-,10.03,-0.20%,5
3195,3195,VOSOU,Virtuoso Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.61,-0.84%,141
3196,3196,VONV,Vanguard Russell 1000 Value Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,69.96,0.03%,"244,295"
3197,3197,VONG,Vanguard Russell 1000 Growth Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,72.39,-0.90%,"566,144"
3198,3198,VONE,Vanguard Russell 1000 Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,204.62,-0.51%,"26,776"
3199,3199,VNQI,Vanguard Global ex-U.S. Real Estate Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,58.24,-0.21%,"142,949"
3200,3200,VMBS,Vanguard Mortgage-Backed Securities Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,53.54,0.07%,"1,035,780"
3201,3201,VLATU,Valor Latitude Acquisition Corp.,Financial,Shell Companies,Cayman Islands,-,-,10.00,0.00%,0
3202,3202,VIIAU,7GC & Co. Holdings Inc.,Financial,Shell Companies,USA,-,-,10.08,0.00%,116
3203,3203,VIGI,Vanguard International Dividend Appreciation Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,87.09,-0.39%,"112,046"
3204,3204,VIACP,ViacomCBS Inc.,Communication Services,Entertainment,USA,-,-,73.93,-0.19%,"28,386"
3205,3205,VGSH,Vanguard Short-Term Treasury Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,61.50,-0.02%,"749,458"
3206,3206,VGLT,Vanguard Long-Term Treasury Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,90.79,1.05%,"1,497,550"
3207,3207,VGIT,Vanguard Intermediate-Term Treasury Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,68.51,0.22%,"426,864"
3208,3208,VENAU,Venus Acquisition Corporation,Financial,Shell Companies,USA,-,-,10.88,0.00%,0
3209,3209,VELOU,Velocity Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.12,-0.34%,"28,647"
3210,3210,VCVCU,10X Capital Venture Acquisition Corp,Financial,Shell Companies,USA,-,-,11.15,0.00%,0
3211,3211,VCSH,Vanguard Short-Term Corporate Bond Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,82.79,0.01%,"2,018,334"
3212,3212,VCLT,Vanguard Long-Term Corporate Bond Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,109.12,0.69%,"500,782"
3213,3213,VCKAU,Vickers Vantage Corp. I,Financial,Shell Companies,Singapore,-,-,10.25,0.49%,835
3214,3214,VCIT,Vanguard Intermediate-Term Corporate Bond Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,95.98,0.26%,"3,135,224"
3215,3215,VACQU,Vector Acquisition Corporation,Financial,Shell Companies,USA,-,-,11.43,-3.05%,"1,178"
3216,3216,USXF,iShares ESG Advanced MSCI USA ETF,Financial,Exchange Traded Fund,USA,-,-,36.94,-0.42%,"74,576"
3217,3217,USOI,Credit Suisse X-Links Crude Oil Shares Covered Call ETNs,Financial,Exchange Traded Fund,USA,-,-,5.24,-0.29%,"363,812"
3218,3218,USMC,Principal U.S. Mega-Cap ETF,Financial,Exchange Traded Fund,USA,-,-,40.91,-0.25%,"15,490"
3219,3219,USIG,iShares Broad USD Investment Grade Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,61.22,0.33%,"609,738"
3220,3220,UFO,Procure Space ETF,Financial,Exchange Traded Fund,USA,-,-,29.68,-0.40%,"25,459"
3221,3221,UCYB,ProShares Ultra Nasdaq Cybersecurity,Financial,Exchange Traded Fund,USA,-,-,45.09,-1.35%,"1,817"
3222,3222,UAE,iShares MSCI UAE ETF,Financial,Exchange Traded Fund,USA,-,-,14.03,0.21%,"1,177"
3223,3223,TZPSU,TZP Strategies Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.00,0.00%,0
3224,3224,TWLVU,Twelve Seas Investment Company II,Financial,Shell Companies,USA,-,-,9.91,-0.40%,"35,881"
3225,3225,TWLV,Twelve Seas Investment Company II,Financial,Shell Companies,USA,-,-,9.64,0.00%,"16,363"
3226,3226,TVACU,Thayer Ventures Acquisition Corporation,Financial,Shell Companies,USA,-,-,10.62,-0.28%,"1,051"
3227,3227,TUR,iShares MSCI Turkey ETF,Financial,Exchange Traded Fund,USA,-,-,21.17,0.62%,"140,421"
3228,3228,TUGCU,TradeUP Global Corporation,Financial,Shell Companies,USA,-,-,9.92,-0.34%,"77,799"
3229,3229,TSIBU,Tishman Speyer Innovation Corp. II,Financial,Shell Companies,USA,-,-,10.05,0.19%,"4,868"
3230,3230,TRONU,Corner Growth Acquisition Corp. 2,Financial,Shell Companies,USA,-,-,9.97,0.61%,"21,816"
3231,3231,TQQQ,ProShares UltraPro QQQ,Financial,Exchange Traded Fund,USA,-,-,132.65,-3.27%,"43,967,023"
3232,3232,TMPMU,Turmeric Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.92,0.00%,0
3233,3233,TMKRU,Tastemaker Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.09,-0.27%,"18,365"
3234,3234,TLT,iShares 20+ Year Treasury Bond ETF,Financial,Exchange Traded Fund,USA,-,-,149.64,1.07%,"13,011,802"
3235,3235,TIOAU,Tio Tech A,Financial,Shell Companies,Germany,-,-,10.10,0.20%,600
3236,3236,THMAU,Thimble Point Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.30,0.00%,"8,226"
3237,3237,TETCU,Tech and Energy Transition Corporation,Financial,Shell Companies,USA,-,-,9.93,-0.70%,"7,651"
3238,3238,TDIV,First Trust NASDAQ Technology Dividend Index Fund,Financial,Exchange Traded Fund,USA,-,-,57.23,-0.97%,"91,089"
3239,3239,TCACU,Tuatara Capital Acquisition Corporation,Financial,Shell Companies,USA,-,-,10.01,-0.50%,"4,330"
3240,3240,TBSAU,TB SA Acquisition Corp,Financial,Shell Companies,Cayman Islands,-,-,9.85,-0.51%,"8,657"
3241,3241,TBCPU,Thunder Bridge Capital Partners III Inc.,Financial,Shell Companies,USA,-,-,10.00,0.00%,"3,631"
3242,3242,SWETU,Athlon Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.05,-0.20%,"102,201"
3243,3243,SVSVU,Spring Valley Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.54,-1.31%,"1,442"
3244,3244,SVOKU,Seven Oaks Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.34,-0.39%,"6,393"
3245,3245,SVFAU,SVF Investment Corp.,Financial,Shell Companies,USA,-,-,10.04,-0.30%,"396,125"
3246,3246,SVACU,Starboard Value Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.09,-1.18%,"7,734"
3247,3247,SUSL,iShares ESG MSCI USA Leaders ETF,Financial,Exchange Traded Fund,USA,-,-,77.01,-0.60%,"8,428"
3248,3248,SUSC,iShares ESG USD Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,28.03,0.36%,"79,456"
3249,3249,SUSB,iShares ESG 1-5 Year USD Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,26.07,0.04%,"123,298"
3250,3250,STWOU,ACON S2 Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.21,-0.86%,"1,000"
3251,3251,STRRP,"Star Equity Holdings, Inc.",Healthcare,Diagnostics & Research,USA,-,-,10.00,-1.48%,"4,693"
3252,3252,SSAAU,Science Strategic Acquisition Corp. Alpha,Financial,Shell Companies,USA,-,-,9.98,0.30%,420
3253,3253,SRSAU,Sarissa Capital Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.13,-0.10%,252
3254,3254,SRNGU,Soaring Eagle Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.27,-0.58%,"1,244,343"
3255,3255,SRET,Global X SuperDividend REIT ETF,Financial,Exchange Traded Fund,USA,-,-,9.79,0.00%,"294,681"
3256,3256,SRACU,Stable Road Acquisition Corp.,Financial,Shell Companies,USA,-,-,11.41,3.17%,151
3257,3257,SQQQ,ProShares UltraPro Short QQQ,Financial,Exchange Traded Fund,USA,-,-,8.36,3.21%,"123,562,524"
3258,3258,SQLV,Legg Mason Small-Cap Quality Value ETF,Financial,Exchange Traded Fund,USA,-,-,37.07,-1.21%,12
3259,3259,SQFTP,"Presidio Property Trust, Inc.",Real Estate,REIT - Diversified,USA,-,-,25.00,-0.18%,"2,404"
3260,3260,SPTKU,SportsTek Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.99,0.15%,"4,537"
3261,3261,SPKBU,Silver Spike Acquisition Corp II,Financial,Shell Companies,USA,-,-,10.09,-1.42%,"26,586"
3262,3262,SPKAU,SPK Acquisition Corp.,Financial,Shell Companies,China,-,-,10.20,0.00%,0
3263,3263,SPBC,Simplify U.S. Equity PLUS GBTC ETF,Financial,Exchange Traded Fund,USA,-,-,26.32,-0.15%,"4,656"
3264,3264,SOXX,iShares Semiconductor ETF,Financial,Exchange Traded Fund,USA,-,-,437.00,-1.84%,"815,798"
3265,3265,SOXQ,Invesco PHLX Semiconductor ETF,Financial,Exchange Traded Fund,USA,-,-,25.40,-1.64%,"257,769"
3266,3266,SOCL,Global X Social Media ETF,Financial,Exchange Traded Fund,USA,-,-,66.66,-2.10%,"42,730"
3267,3267,SNUG,Alpha Architect Merlyn.AI Tactical Growth and Income ETF,Financial,Exchange Traded Fund,USA,-,-,28.13,-0.39%,"12,573"
3268,3268,SNSR,Global X Internet of Things ETF,Financial,Exchange Traded Fund,USA,-,-,35.72,-1.43%,"50,880"
3269,3269,SNRHU,Senior Connect Acquisition Corp. I,Financial,Shell Companies,USA,-,-,10.17,0.00%,0
3270,3270,SNLN,Highland/iBoxx Senior Loan ETF,Financial,Exchange Traded Fund,USA,-,-,16.05,-0.16%,905
3271,3271,SMIHU,Summit Healthcare Acquisition Corp.,Financial,Shell Companies,Hong Kong,-,-,10.05,0.50%,"6,958"
3272,3272,SMH,VanEck Vectors Semiconductor ETF,Financial,Exchange Traded Fund,USA,-,-,252.48,-1.77%,"3,322,997"
3273,3273,SMCP,AlphaMark Actively Managed Small Cap ETF,Financial,Exchange Traded Fund,USA,-,-,30.25,-0.30%,82
3274,3274,SLVO,Credit Suisse X-Links Silver Shares Covered Call ETN,Financial,Exchange Traded Fund,USA,-,-,5.68,-1.90%,"2,194,758"
3275,3275,SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,51.87,0.04%,"147,632"
3276,3276,SLCRU,Silver Crest Acquisition Corporation,Financial,Shell Companies,Hong Kong,-,-,10.06,0.10%,"3,880"
3277,3277,SLAMU,Slam Corp.,Financial,Shell Companies,USA,-,-,10.11,-0.22%,"1,453"
3278,3278,SKYY,First Trust Cloud Computing ETF,Financial,Exchange Traded Fund,USA,-,-,105.20,-1.61%,"291,812"
3279,3279,SKYU,ProShares Ultra Cloud Computing,Financial,Exchange Traded Fund,USA,-,-,46.07,-0.74%,63
3280,3280,SKYAU,Skydeck Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.98,0.00%,"97,349"
3281,3281,SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,Financial,Exchange Traded Fund,USA,-,-,54.40,0.13%,"6,052"
3282,3282,SIGIP,"Selective Insurance Group, Inc.",Financial,Insurance - Property & Casualty,USA,-,-,25.92,-0.08%,"3,060"
3283,3283,SHY,iShares 1-3 Year Treasury Bond ETF,Financial,Exchange Traded Fund,USA,-,-,86.26,0.02%,"1,387,033"
3284,3284,SHV,iShares Short Treasury Bond ETF,Financial,Exchange Traded Fund,USA,-,-,110.48,0.00%,"998,451"
3285,3285,SHQAU,Shelter Acquisition Corporation I,Financial,Shell Companies,USA,-,-,9.99,0.00%,"202,976"
3286,3286,SHLD,VictoryShares Protect America ETF,Financial,Exchange Traded Fund,USA,-,-,33.18,0.18%,7
3287,3287,SHACU,SCP & CO Healthcare Acquisition Company,Financial,Shell Companies,USA,-,-,10.03,0.00%,48
3288,3288,SGAMU,Seaport Global Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.53,0.00%,"1,002"
3289,3289,SDVY,First Trust SMID Cap Rising Dividend Achievers ETF,Financial,Exchange Traded Fund,USA,-,-,28.35,-0.80%,"32,559"
3290,3290,SDG,iShares MSCI Global Impact ETF,Financial,Exchange Traded Fund,USA,-,-,96.26,-1.13%,"18,261"
3291,3291,SDACU,Sustainable Development Acquisition I Corp.,Financial,Shell Companies,USA,-,-,10.19,-0.63%,307
3292,3292,SCZ,iShares MSCI EAFE Small-Cap ETF,Financial,Exchange Traded Fund,USA,-,-,75.01,-0.31%,"1,166,582"
3293,3293,SCOBU,ScION Tech Growth II,Financial,Shell Companies,United Kingdom,-,-,9.99,0.00%,"4,447"
3294,3294,SCOAU,Scion Tech Growth I,Financial,Shell Companies,United Kingdom,-,-,10.11,0.60%,"2,150"
3295,3295,SCLEU,Broadscale Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.99,-0.20%,"9,882"
3296,3296,SCAQU,Stratim Cloud Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.00,0.00%,300
3297,3297,SBNYP,Signature Bank,Financial,Banks - Regional,USA,-,-,26.18,-0.08%,"22,432"
3298,3298,SBEAU,SilverBox Engaged Merger Corp I,Financial,Shell Companies,USA,-,-,9.72,-2.80%,"9,774"
3299,3299,RXRAU,RXR Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.90,-0.90%,"8,561"
3300,3300,RTPYU,Reinvent Technology Partners Y,Financial,Shell Companies,USA,-,-,10.10,-0.49%,"120,520"
3301,3301,RTH,VanEck Vectors Retail ETF,Financial,Exchange Traded Fund,USA,-,-,178.94,-0.86%,"10,291"
3302,3302,ROCRU,Roth CH Acquisition III Co.,Financial,Shell Companies,USA,-,-,10.28,1.28%,495
3303,3303,ROCCU,Roth CH Acquisition II Co.,Financial,Shell Companies,USA,-,-,9.65,-4.17%,"6,627"
3304,3304,ROBT,First Trust Nasdaq Artificial Intelligence and Robotics ETF,Financial,Exchange Traded Fund,USA,-,-,52.94,-0.84%,"28,110"
3305,3305,RNSC,First Trust Small Cap US Equity Select ETF,Financial,Exchange Traded Fund,USA,-,-,28.51,-0.26%,"1,294"
3306,3306,RNRG,Global X Renewable Energy Producers ETF,Financial,Exchange Traded Fund,USA,-,-,16.15,-0.25%,"52,197"
3307,3307,RNMC,First Trust Mid Cap US Equity Select ETF,Financial,Exchange Traded Fund,USA,-,-,28.79,-0.19%,"4,544"
3308,3308,RNLC,First Trust Large Cap US Equity Select ETF,Financial,Exchange Traded Fund,USA,-,-,32.51,-0.28%,"3,316"
3309,3309,RNDV,First Trust US Equity Dividend Select ETF,Financial,Exchange Traded Fund,USA,-,-,29.54,-0.17%,"2,584"
3310,3310,RNDM,First Trust Developed International Equity Select ETF,Financial,Exchange Traded Fund,USA,-,-,56.43,0.15%,"2,077"
3311,3311,RMGCU,RMG Acquisition Corp. III,Financial,Shell Companies,USA,-,-,9.99,0.60%,"1,302"
3312,3312,RMGBU,RMG Acquisition Corporation II,Financial,Shell Companies,USA,-,-,10.43,0.72%,"4,981"
3313,3313,RING,iShares MSCI Global Gold Miners ETF,Financial,Exchange Traded Fund,USA,-,-,27.72,-0.11%,"33,757"
3314,3314,RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,Financial,Exchange Traded Fund,USA,-,-,69.73,-1.86%,"10,810"
3315,3315,RFDI,First Trust RiverFront Dynamic Developed International ETF,Financial,Exchange Traded Fund,USA,-,-,72.32,-0.79%,"7,806"
3316,3316,REVHU,Revolution Healthcare Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.01,-0.89%,"5,720"
3317,3317,REIT,ALPS Active REIT ETF,Financial,Exchange Traded Fund,USA,-,-,29.67,0.71%,"1,734"
3318,3318,REAX,The Real Brokerage Inc.,Real Estate,Real Estate Services,Canada,-,-,1.83,-3.73%,"203,466"
3319,3319,RDVY,First Trust Rising Dividend Achievers ETF,Financial,Exchange Traded Fund,USA,-,-,47.85,-0.50%,"1,060,092"
3320,3320,RCLFU,Rosecliff Acquisition Corp I,Financial,Shell Companies,USA,-,-,9.88,-1.20%,"7,645"
3321,3321,RCHGU,Recharge Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.23,0.00%,0
3322,3322,RAMMU,Aries I Acquisition Corporation,Financial,Shell Companies,Cayman Islands,-,-,10.24,0.00%,"16,652"
3323,3323,RAACU,Revolution Acceleration Acquisition Corp,Financial,Shell Companies,USA,-,-,9.91,0.00%,0
3324,3324,QYLG,Global X Nasdaq 100 Covered Call & Growth ETF,Financial,Exchange Traded Fund,USA,-,-,31.89,-0.81%,"14,053"
3325,3325,QYLD,Global X NASDAQ 100 Covered Call ETF,Financial,Exchange Traded Fund,USA,-,-,22.43,-0.40%,"3,120,498"
3326,3326,QTEC,First Trust NASDAQ-100-Technology Sector Index Fund,Financial,Exchange Traded Fund,USA,-,-,157.46,-1.51%,"58,679"
3327,3327,QRTEP,"Qurate Retail, Inc.",Consumer Cyclical,Internet Retail,USA,-,-,108.21,0.35%,"11,664"
3328,3328,QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,Financial,Exchange Traded Fund,USA,-,-,86.94,-0.51%,"7,222"
3329,3329,QQQN,VictoryShares Nasdaq Next 50 ETF,Financial,Exchange Traded Fund,USA,-,-,33.13,-1.55%,"18,213"
3330,3330,QQQM,Invesco NASDAQ 100 ETF,Financial,Exchange Traded Fund,USA,-,-,149.80,-1.08%,"312,608"
3331,3331,QQQJ,Invesco NASDAQ Next Gen 100 ETF,Financial,Exchange Traded Fund,USA,-,-,33.64,-1.15%,"247,505"
3332,3332,QQQ,Invesco QQQ Trust,Financial,Exchange Traded Fund,USA,-,-,364.43,-1.10%,"57,000,873"
3333,3333,QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,Financial,Exchange Traded Fund,USA,-,-,112.27,-0.82%,"26,688"
3334,3334,QELLU,Qell Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.70,2.59%,"4,902"
3335,3335,QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,Financial,Exchange Traded Fund,USA,-,-,62.12,-2.98%,"328,266"
3336,3336,QAT,iShares MSCI Qatar ETF,Financial,Exchange Traded Fund,USA,-,-,18.71,-0.90%,"15,776"
3337,3337,QABA,First Trust NASDAQ ABA Community Bank Index Fund,Financial,Exchange Traded Fund,USA,-,-,52.57,-0.68%,"4,160"
3338,3338,PYZ,Invesco DWA Basic Materials Momentum ETF,Financial,Exchange Traded Fund,USA,-,-,85.11,-0.87%,"10,128"
3339,3339,PXI,Invesco DWA Energy Momentum ETF,Financial,Exchange Traded Fund,USA,-,-,25.22,-4.18%,"42,574"
3340,3340,PUI,Invesco DWA Utilities Momentum ETF,Financial,Exchange Traded Fund,USA,-,-,34.34,1.29%,"1,751"
3341,3341,PUCKU,Goal Acquisitions Corp.,Financial,Shell Companies,USA,-,-,10.28,0.24%,314
3342,3342,PTOCU,Pine Technology Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.95,0.00%,0
3343,3343,PTMN,Portman Ridge Finance Corporation,Financial,Closed-End Fund - Debt,USA,-,-,2.40,3.90%,"254,518"
3344,3344,PTICU,PropTech Investment Corporation II,Financial,Shell Companies,USA,-,-,9.98,0.00%,0
3345,3345,PTH,Invesco DWA Healthcare Momentum ETF,Financial,Exchange Traded Fund,USA,-,-,166.53,-1.12%,"15,153"
3346,3346,PTF,Invesco DWA Technology Momentum ETF,Financial,Exchange Traded Fund,USA,-,-,147.90,-2.03%,"10,494"
3347,3347,PSL,Invesco DWA Consumer Staples Momentum ETF,Financial,Exchange Traded Fund,USA,-,-,91.55,-1.08%,"2,115"
3348,3348,PSET,Principal Quality ETF,Financial,Exchange Traded Fund,USA,-,-,55.14,-0.06%,"4,120"
3349,3349,PSCU,Invesco S&P SmallCap Utilities & Communication Services ETF,Financial,Exchange Traded Fund,USA,-,-,66.42,-0.54%,"2,231"
3350,3350,PSCT,Invesco S&P SmallCap Information Technology ETF,Financial,Exchange Traded Fund,USA,-,-,133.74,-2.23%,"4,023"
3351,3351,PSCI,Invesco S&P SmallCap Industrials ETF,Financial,Exchange Traded Fund,USA,-,-,90.01,-0.48%,"2,341"
3352,3352,PSCH,Invesco S&P SmallCap Health Care ETF,Financial,Exchange Traded Fund,USA,-,-,187.73,-0.06%,"2,046"
3353,3353,PSCF,Invesco S&P SmallCap Financials ETF,Financial,Exchange Traded Fund,USA,-,-,55.99,-0.37%,"2,588"
3354,3354,PSCE,Invesco S&P SmallCap Energy ETF,Financial,Exchange Traded Fund,USA,-,-,6.71,-4.14%,"182,831"
3355,3355,PSCD,Invesco S&P SmallCap Consumer Discretionary ETF,Financial,Exchange Traded Fund,USA,-,-,112.65,-1.20%,"2,544"
3356,3356,PSCC,Invesco S&P SmallCap Consumer Staples ETF,Financial,Exchange Traded Fund,USA,-,-,100.65,-1.26%,"3,242"
3357,3357,PSC,Principal U.S. Small-Cap Multi-Factor ETF,Financial,Exchange Traded Fund,USA,-,-,45.19,-0.68%,"2,328"
3358,3358,PSAGU,Property Solutions Acquisition Corp. II,Financial,Shell Companies,USA,-,-,9.80,-1.90%,"8,640"
3359,3359,PRSRU,Prospector Capital Corp.,Financial,Shell Companies,USA,-,-,9.95,-0.20%,"13,443"
3360,3360,PRN,Invesco DWA Industrials Momentum ETF,Financial,Exchange Traded Fund,USA,-,-,99.62,-0.48%,"7,952"
3361,3361,PRFZ,Invesco FTSE RAFI US 1500 Small-Mid ETF,Financial,Exchange Traded Fund,USA,-,-,179.68,-0.98%,"14,050"
3362,3362,PPH,VanEck Vectors Pharmaceutical ETF,Financial,Exchange Traded Fund,USA,-,-,74.14,0.35%,"22,896"
3363,3363,PPGHU,Poema Global Holdings Corp.,Financial,Shell Companies,USA,-,-,10.08,0.50%,"62,530"
3364,3364,POWRU,Powered Brands,Financial,Shell Companies,USA,-,-,9.97,0.00%,"5,045"
3365,3365,POTX,Global X Cannabis ETF,Financial,Exchange Traded Fund,USA,-,-,11.06,-4.33%,"145,460"
3366,3366,PNQI,Invesco NASDAQ Internet ETF,Financial,Exchange Traded Fund,USA,-,-,253.68,-1.81%,"10,943"
3367,3367,PMGMU,Priveterra Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.98,-0.20%,"7,718"
3368,3368,PLW,Invesco 1-30 Laddered Treasury ETF,Financial,Exchange Traded Fund,USA,-,-,37.19,0.60%,"12,613"
3369,3369,PLMIU,Plum Acquisition Corp. I,Financial,Shell Companies,USA,-,-,9.99,-0.10%,"2,289"
3370,3370,PKW,Invesco BuyBack Achievers ETF,Financial,Exchange Traded Fund,USA,-,-,90.41,-0.37%,"157,434"
3371,3371,PIZ,Invesco DWA Developed Markets Momentum ETF,Financial,Exchange Traded Fund,USA,-,-,39.16,-0.55%,"83,812"
3372,3372,PIO,Invesco Global Water ETF,Financial,Exchange Traded Fund,USA,-,-,41.49,0.31%,"25,053"
3373,3373,PIE,Invesco DWA Emerging Markets Momentum ETF,Financial,Exchange Traded Fund,USA,-,-,25.40,-2.83%,"104,216"
3374,3374,PID,Invesco International Dividend Achievers ETF,Financial,Exchange Traded Fund,USA,-,-,17.50,0.00%,"29,657"
3375,3375,PHO,Invesco Water Resources ETF,Financial,Exchange Traded Fund,USA,-,-,55.83,0.14%,"81,351"
3376,3376,PHICU,"Population Health Investment Co., Inc.",Financial,Shell Companies,USA,-,-,10.23,0.74%,200
3377,3377,PGRWU,Progress Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.06,0.20%,"16,119"
3378,3378,PGJ,Invesco Golden Dragon China ETF,Financial,Exchange Traded Fund,USA,-,-,43.69,-5.35%,"260,740"
3379,3379,PFM,Invesco Dividend Achievers ETF,Financial,Exchange Traded Fund,USA,-,-,36.98,-0.27%,"19,042"
3380,3380,PFI,Invesco DWA Financial Momentum ETF,Financial,Exchange Traded Fund,USA,-,-,50.31,-0.76%,"3,094"
3381,3381,PFF,iShares Preferred and Income Securities ETF,Financial,Exchange Traded Fund,USA,-,-,39.08,-0.15%,"3,537,168"
3382,3382,PFDRU,Pathfinder Acquisition Corporation,Financial,Shell Companies,USA,-,-,10.11,-0.30%,"1,579"
3383,3383,PEZ,Invesco DWA Consumer Cyclicals Momentum ETF,Financial,Exchange Traded Fund,USA,-,-,88.87,-1.94%,"5,151"
